utilization_type,state,ndc,labeler_code,product_code,package_size,year,quarter,suppression_used,product_name,units_reimbursed,number_of_prescriptions,total_amount_reimbursed,medicaid_amount_reimbursed,non_medicaid_amount_reimbursed
FFSU,AK,00713050324,00713,0503,24,2022,1,false,ANUCORT-HC,538.000,23.000000000,5328.97,5328.97,0.00
FFSU,AK,00713052612,00713,0526,12,2022,1,false,PROMETHEGA,530.000,34.000000000,2442.79,2348.95,93.84
FFSU,AK,00713053612,00713,0536,12,2022,1,true,PROMETHEGA,,,,,
FFSU,AK,00713056015,00713,0560,15,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713056037,00713,0560,37,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713056060,00713,0560,60,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713063115,00713,0631,15,2022,1,true,FLUTICASON,,,,,
FFSU,AK,00713063131,00713,0631,31,2022,1,true,FLUTICASON,,,,,
FFSU,AK,00713063337,00713,0633,37,2022,1,false,METRONIDAZ,1125.000,22.000000000,1141.29,1141.29,0.00
FFSU,AK,00713063415,00713,0634,15,2022,1,true,MOMETASONE,,,,,
FFSU,AK,00713063437,00713,0634,37,2022,1,true,MOMETASONE,,,,,
FFSU,AK,00713063515,00713,0635,15,2022,1,true,MOMETASONE,,,,,
FFSU,AK,00713063537,00713,0635,37,2022,1,true,MOMETASONE,,,,,
FFSU,AK,00713063737,00713,0637,37,2022,1,true,METRONIDAZ,,,,,
FFSU,AK,00713063818,00713,0638,18,2022,1,true,CICLOPIROX,,,,,
FFSU,AK,00713063831,00713,0638,31,2022,1,true,CICLOPIROX,,,,,
FFSU,AK,00713065540,00713,0655,40,2022,1,true,TRIAMCINOL,,,,,
FFSU,AK,00713065615,00713,0656,15,2022,1,true,CLOBETASOL,,,,,
FFSU,AK,00713065631,00713,0656,31,2022,1,true,CLOBETASOL,,,,,
FFSU,AK,00713065637,00713,0656,37,2022,1,true,CLOBETASOL,,,,,
FFSU,AK,00713065660,00713,0656,60,2022,1,true,CLOBETASOL,,,,,
FFSU,AK,00713065915,00713,0659,15,2022,1,true,BETAMETHAS,,,,,
FFSU,AK,00713065937,00713,0659,37,2022,1,true,BETAMETHAS,,,,,
FFSU,AK,00713066115,00713,0661,15,2022,1,true,"DESONIDE  ",,,,,
FFSU,AK,00713066160,00713,0661,60,2022,1,true,"DESONIDE  ",,,,,
FFSU,AK,00713066837,00713,0668,37,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713066937,00713,0669,37,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713067031,00713,0670,31,2022,1,true,TAZAROTENE,,,,,
FFSU,AK,00713067653,00713,0676,53,2022,1,false,TRIAMCINOL,2040.000,30.000000000,985.00,985.00,0.00
FFSU,AK,00713067815,00713,0678,15,2022,1,true,"NYSTATIN  ",,,,,
FFSU,AK,00713067831,00713,0678,31,2022,1,true,"NYSTATIN  ",,,,,
FFSU,AK,00713068315,00713,0683,15,2022,1,true,GENTAMICIN,,,,,
FFSU,AK,00713068615,00713,0686,15,2022,1,true,"NYSTATIN  ",,,,,
FFSU,AK,00713068631,00713,0686,31,2022,1,true,"NYSTATIN  ",,,,,
FFSU,AK,00713070960,00713,0709,60,2022,1,true,FLUOCINOLO,,,,,
FFSU,AK,00713072015,00713,0720,15,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713072037,00713,0720,37,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713072060,00713,0720,60,2022,1,true,HYDROCORTI,,,,,
FFSU,AK,00713072637,00713,0726,37,2022,1,true,MOMETASONE,,,,,
FFSU,AK,00713072715,00713,0727,15,2022,1,true,MOMETASONE,,,,,
FFSU,AK,00713072853,00713,0728,53,2022,1,true,BETAMETHAS,,,,,
FFSU,AK,00713072931,00713,0729,31,2022,1,true,FLUTICASON,,,,,
FFSU,AK,00713075737,00713,0757,37,2022,1,true,METRONIDAZ,,,,,
FFSU,AK,00713076640,00713,0766,40,2022,1,true,TRIAMCINOL,,,,,
FFSU,AK,00777310502,00777,3105,02,2022,1,true,"PROZAC    ",,,,,
FFSU,AK,00777310530,00777,3105,30,2022,1,true,"PROZAC    ",,,,,
FFSU,AK,00781106101,00781,1061,01,2022,1,false,ALPRAZOLAM,949.000,33.000000000,457.65,457.65,0.00
FFSU,AK,00781106110,00781,1061,10,2022,1,false,ALPRAZOLAM,1326.000,33.000000000,411.12,411.12,0.00
FFSU,AK,00781107705,00781,1077,05,2022,1,true,ALPRAZOLAM,,,,,
FFSU,AK,00781107710,00781,1077,10,2022,1,false,ALPRAZOLAM,9847.000,171.000000000,2017.99,2017.99,0.00
FFSU,AK,00781107901,00781,1079,01,2022,1,true,ALPRAZOLAM,,,,,
FFSU,AK,00781107905,00781,1079,05,2022,1,false,ALPRAZOLAM,15750.000,247.000000000,3112.18,3103.73,8.45
FFSU,AK,00781108901,00781,1089,01,2022,1,false,ALPRAZOLAM,1460.000,24.000000000,315.88,315.88,0.00
FFSU,AK,00781108905,00781,1089,05,2022,1,true,ALPRAZOLAM,,,,,
FFSU,AK,00781120501,00781,1205,01,2022,1,true,PENICILLIN,,,,,
FFSU,AK,00781148601,00781,1486,01,2022,1,true,AMITRIPTYL,,,,,
FFSU,AK,00781148610,00781,1486,10,2022,1,false,AMITRIPTYL,2264.000,50.000000000,986.91,986.91,0.00
FFSU,AK,00781148701,00781,1487,01,2022,1,true,AMITRIPTYL,,,,,
FFSU,AK,00781148710,00781,1487,10,2022,1,false,AMITRIPTYL,6392.000,96.000000000,2010.62,2010.62,0.00
FFSU,AK,00781148801,00781,1488,01,2022,1,true,AMITRIPTYL,,,,,
FFSU,AK,00781148810,00781,1488,10,2022,1,false,AMITRIPTYL,5348.000,75.000000000,2138.40,2138.40,0.00
FFSU,AK,00781149001,00781,1490,01,2022,1,true,AMITRIPTYL,,,,,
FFSU,AK,00781149101,00781,1491,01,2022,1,true,AMITRIPTYL,,,,,
FFSU,AK,00781155601,00781,1556,01,2022,1,true,ISOSORBIDE,,,,,
FFSU,AK,00781155610,00781,1556,10,2022,1,true,ISOSORBIDE,,,,,
FFSU,AK,00781163501,00781,1635,01,2022,1,true,ISOSORBIDE,,,,,
FFSU,AK,00781169501,00781,1695,01,2022,1,false,ISOSORBIDE,1380.000,14.000000000,644.63,644.63,0.00
FFSU,AK,00781183120,00781,1831,20,2022,1,false,AMOXICILLI,787.000,37.000000000,533.54,533.54,0.00
FFSU,AK,00781185220,00781,1852,20,2022,1,false,AMOXICILLI,13931.000,856.000000000,15556.67,15541.27,15.40
FFSU,AK,00781194339,00781,1943,39,2022,1,false,AMOXICILLI,488.000,14.000000000,2917.13,2917.13,0.00
FFSU,AK,00781194382,00781,1943,82,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781196260,00781,1962,60,2022,1,true,CLARITHROM,,,,,
FFSU,AK,00781202001,00781,2020,01,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781202005,00781,2020,05,2022,1,false,AMOXICILLI,440.000,11.000000000,241.26,241.26,0.00
FFSU,AK,00781207401,00781,2074,01,2022,1,false,TRIAMTEREN,1380.000,20.000000000,242.31,242.31,0.00
FFSU,AK,00781207410,00781,2074,10,2022,1,true,TRIAMTEREN,,,,,
FFSU,AK,00781208102,00781,2081,02,2022,1,true,"CALCIUM AC",,,,,
FFSU,AK,00781210201,00781,2102,01,2022,1,false,TACROLIMUS,1430.000,22.000000000,636.51,636.51,0.00
FFSU,AK,00781210301,00781,2103,01,2022,1,false,TACROLIMUS,3750.000,22.000000000,1456.11,1411.72,44.39
FFSU,AK,00781210401,00781,2104,01,2022,1,true,TACROLIMUS,,,,,
FFSU,AK,00781214501,00781,2145,01,2022,1,true,AMPICILLIN,,,,,
FFSU,AK,00781223401,00781,2234,01,2022,1,true,OMEPRAZOLE,,,,,
FFSU,AK,00781223410,00781,2234,10,2022,1,false,OMEPRAZOLE,1027.000,26.000000000,345.93,345.93,0.00
FFSU,AK,00781232106,00781,2321,06,2022,1,true,APREPITANT,,,,,
FFSU,AK,00781232151,00781,2321,51,2022,1,true,APREPITANT,,,,,
FFSU,AK,00781232901,00781,2329,01,2022,1,true,DEXTROAMPH,,,,,
FFSU,AK,00781233501,00781,2335,01,2022,1,false,DEXTROAMPH,1685.000,49.000000000,1686.25,1686.25,0.00
FFSU,AK,00781234301,00781,2343,01,2022,1,false,DEXTROAMPH,1344.000,51.000000000,1511.01,1499.36,11.65
FFSU,AK,00781235201,00781,2352,01,2022,1,false,DEXTROAMPH,5963.000,178.000000000,6018.16,5976.55,41.61
FFSU,AK,00781236101,00781,2361,01,2022,1,true,METHYLPHEN,,,,,
FFSU,AK,00781236201,00781,2362,01,2022,1,true,METHYLPHEN,,,,,
FFSU,AK,00781236301,00781,2363,01,2022,1,true,METHYLPHEN,,,,,
FFSU,AK,00781236801,00781,2368,01,2022,1,false,DEXTROAMPH,1278.000,43.000000000,1324.90,1324.90,0.00
FFSU,AK,00781237101,00781,2371,01,2022,1,false,DEXTROAMPH,1931.000,66.000000000,2036.67,2036.67,0.00
FFSU,AK,00781261301,00781,2613,01,2022,1,false,AMOXICILLI,801.000,36.000000000,648.22,648.22,0.00
FFSU,AK,00781261305,00781,2613,05,2022,1,false,AMOXICILLI,34689.000,1214.000000000,15849.13,15849.13,0.00
FFSU,AK,00781268301,00781,2683,01,2022,1,true,DEXMETHYLP,,,,,
FFSU,AK,00781268401,00781,2684,01,2022,1,true,DEXMETHYLP,,,,,
FFSU,AK,00781285931,00781,2859,31,2022,1,false,OMEPRAZOLE,374.000,18.000000000,191.53,191.53,0.00
FFSU,AK,00781286801,00781,2868,01,2022,1,true,OMEPRAZOLE,,,,,
FFSU,AK,00781286810,00781,2868,10,2022,1,false,OMEPRAZOLE,7502.000,285.000000000,4806.76,4802.04,4.72
FFSU,AK,00781286831,00781,2868,31,2022,1,false,OMEPRAZOLE,722.000,22.000000000,505.46,505.46,0.00
FFSU,AK,00781300107,00781,3001,07,2022,1,true,"OMNITROPE ",,,,,
FFSU,AK,00781307912,00781,3079,12,2022,1,true,FULVESTRAN,,,,,
FFSU,AK,00781309895,00781,3098,95,2022,1,true,"MEROPENEM ",,,,,
FFSU,AK,00781311491,00781,3114,91,2022,1,true,PIPERACILL,,,,,
FFSU,AK,00781311495,00781,3114,95,2022,1,true,PIPERACILL,,,,,
FFSU,AK,00781313363,00781,3133,63,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781315401,00781,3154,01,2022,1,true,FERUMOXYTO,,,,,
FFSU,AK,00781315606,00781,3156,06,2022,1,true,ACETAMINOP,,,,,
FFSU,AK,00781315695,00781,3156,95,2022,1,true,ACETAMINOP,,,,,
FFSU,AK,00781320685,00781,3206,85,2022,1,true,CEFTRIAXON,,,,,
FFSU,AK,00781320695,00781,3206,95,2022,1,false,CEFTRIAXON,11.000,11.000000000,6291.00,6291.00,0.00
FFSU,AK,00781320785,00781,3207,85,2022,1,true,CEFTRIAXON,,,,,
FFSU,AK,00781320795,00781,3207,95,2022,1,true,CEFTRIAXON,,,,,
FFSU,AK,00781320885,00781,3208,85,2022,1,true,CEFTRIAXON,,,,,
FFSU,AK,00781320995,00781,3209,95,2022,1,true,CEFTRIAXON,,,,,
FFSU,AK,00781322464,00781,3224,64,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781323294,00781,3232,94,2022,1,true,PANTOPRAZO,,,,,
FFSU,AK,00781323295,00781,3232,95,2022,1,true,PANTOPRAZO,,,,,
FFSU,AK,00781324494,00781,3244,94,2022,1,true,CYCLOPHOSP,,,,,
FFSU,AK,00781324602,00781,3246,02,2022,1,false,ENOXAPARIN,4.400,11.000000000,311.98,311.98,0.00
FFSU,AK,00781324664,00781,3246,64,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781325089,00781,3250,89,2022,1,true,"GLATOPA   ",,,,,
FFSU,AK,00781325666,00781,3256,66,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781326268,00781,3262,68,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781326869,00781,3268,69,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781329868,00781,3298,68,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781329969,00781,3299,69,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781335095,00781,3350,95,2022,1,true,PIPERACILL,,,,,
FFSU,AK,00781343080,00781,3430,80,2022,1,true,TREPROSTIN,,,,,
FFSU,AK,00781344095,00781,3440,95,2022,1,true,COSYNTROPI,,,,,
FFSU,AK,00781345196,00781,3451,96,2022,1,false,"CEFAZOLIN ",17.618,14.000000000,1151.18,1151.18,0.00
FFSU,AK,00781349775,00781,3497,75,2022,1,true,FOSAPREPIT,,,,,
FFSU,AK,00781350069,00781,3500,69,2022,1,true,ENOXAPARIN,,,,,
FFSU,AK,00781407515,00781,4075,15,2022,1,true,DROSPIRENO,,,,,
FFSU,AK,00781502201,00781,5022,01,2022,1,false,METHYLPRED,956.000,11.000000000,382.49,382.49,0.00
FFSU,AK,00781502207,00781,5022,07,2022,1,false,METHYLPRED,504.000,24.000000000,600.11,600.11,0.00
FFSU,AK,00781506120,00781,5061,20,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781517501,00781,5175,01,2022,1,true,MYCOPHENOL,,,,,
FFSU,AK,00781518610,00781,5186,10,2022,1,true,LEVOTHYROX,,,,,
FFSU,AK,00781522201,00781,5222,01,2022,1,true,CARVEDILOL,,,,,
FFSU,AK,00781528364,00781,5283,64,2022,1,false,CETIRIZINE,1417.000,28.000000000,2998.87,2998.87,0.00
FFSU,AK,00781528464,00781,5284,64,2022,1,true,CETIRIZINE,,,,,
FFSU,AK,00781531501,00781,5315,01,2022,1,true,"ZOLPIDEM T",,,,,
FFSU,AK,00781531601,00781,5316,01,2022,1,true,"ZOLPIDEM T",,,,,
FFSU,AK,00781531701,00781,5317,01,2022,1,true,"ZOLPIDEM T",,,,,
FFSU,AK,00781531710,00781,5317,10,2022,1,true,"ZOLPIDEM T",,,,,
FFSU,AK,00781532501,00781,5325,01,2022,1,true,BROMOCRIPT,,,,,
FFSU,AK,00781532531,00781,5325,31,2022,1,true,BROMOCRIPT,,,,,
FFSU,AK,00781538292,00781,5382,92,2022,1,true,ATORVASTAT,,,,,
FFSU,AK,00781538892,00781,5388,92,2022,1,true,ATORVASTAT,,,,,
FFSU,AK,00781540092,00781,5400,92,2022,1,true,ROSUVASTAT,,,,,
FFSU,AK,00781540192,00781,5401,92,2022,1,false,ROSUVASTAT,2379.000,51.000000000,1267.68,1267.68,0.00
FFSU,AK,00781540292,00781,5402,92,2022,1,false,ROSUVASTAT,2648.000,50.000000000,1256.41,1256.41,0.00
FFSU,AK,00781540331,00781,5403,31,2022,1,false,ROSUVASTAT,360.000,13.000000000,248.57,248.57,0.00
FFSU,AK,00781542031,00781,5420,31,2022,1,true,PIOGLITAZO,,,,,
FFSU,AK,00781543820,00781,5438,20,2022,1,true,CEFPODOXIM,,,,,
FFSU,AK,00781543901,00781,5439,01,2022,1,true,CEFPODOXIM,,,,,
FFSU,AK,00781543920,00781,5439,20,2022,1,false,CEFPODOXIM,698.000,39.000000000,2678.63,2678.63,0.00
FFSU,AK,00781551501,00781,5515,01,2022,1,true,GRISEOFULV,,,,,
FFSU,AK,00781552931,00781,5529,31,2022,1,false,"BUPROPION ",2640.000,49.000000000,1294.32,1294.32,0.00
FFSU,AK,00781569031,00781,5690,31,2022,1,false,"EZETIMIBE ",1084.000,21.000000000,358.97,358.97,0.00
FFSU,AK,00781572010,00781,5720,10,2022,1,true,"POTASSIUM ",,,,,
FFSU,AK,00781582701,00781,5827,01,2022,1,true,GRISEOFULV,,,,,
FFSU,AK,00781591501,00781,5915,01,2022,1,true,CHLORPROMA,,,,,
FFSU,AK,00781598701,00781,5987,01,2022,1,false,CARBAMAZEP,4752.000,25.000000000,4569.14,4569.14,0.00
FFSU,AK,00781598801,00781,5988,01,2022,1,true,CARBAMAZEP,,,,,
FFSU,AK,00781599401,00781,5994,01,2022,1,false,HYDROXYCHL,4058.000,65.000000000,2308.61,2308.61,0.00
FFSU,AK,00781600078,00781,6000,78,2022,1,true,DIFLUPREDN,,,,,
FFSU,AK,00781601470,00781,6014,70,2022,1,true,BRINZOLAMI,,,,,
FFSU,AK,00781602346,00781,6023,46,2022,1,true,CLARITHROM,,,,,
FFSU,AK,00781602352,00781,6023,52,2022,1,true,CLARITHROM,,,,,
FFSU,AK,00781603946,00781,6039,46,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781603955,00781,6039,55,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781604146,00781,6041,46,2022,1,false,AMOXICILLI,2800.000,17.000000000,244.40,244.40,0.00
FFSU,AK,00781604155,00781,6041,55,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781604158,00781,6041,58,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781607746,00781,6077,46,2022,1,true,"CEFDINIR  ",,,,,
FFSU,AK,00781607761,00781,6077,61,2022,1,true,"CEFDINIR  ",,,,,
FFSU,AK,00781607861,00781,6078,61,2022,1,false,"CEFDINIR  ",3360.000,51.000000000,1232.18,1232.18,0.00
FFSU,AK,00781610446,00781,6104,46,2022,1,false,AMOXICILLI,8800.000,59.000000000,1510.89,1510.89,0.00
FFSU,AK,00781613948,00781,6139,48,2022,1,false,AMOXICILLI,2800.000,14.000000000,366.47,366.47,0.00
FFSU,AK,00781613954,00781,6139,54,2022,1,false,AMOXICILLI,6825.000,50.000000000,1112.17,1090.08,22.09
FFSU,AK,00781613957,00781,6139,57,2022,1,false,AMOXICILLI,26975.000,212.000000000,3665.46,3665.46,0.00
FFSU,AK,00781615646,00781,6156,46,2022,1,true,AMOXICILLI,,,,,
FFSU,AK,00781615746,00781,6157,46,2022,1,false,AMOXICILLI,25502.000,154.000000000,1593.50,1587.60,5.90
FFSU,AK,00781615752,00781,6157,52,2022,1,false,AMOXICILLI,3350.000,20.000000000,345.10,345.10,0.00
FFSU,AK,00781615757,00781,6157,57,2022,1,false,AMOXICILLI,13125.000,89.000000000,768.26,764.86,3.40
FFSU,AK,00781618556,00781,6185,56,2022,1,true,TRAVOPROST,,,,,
FFSU,AK,00781618575,00781,6185,75,2022,1,true,TRAVOPROST,,,,,
FFSU,AK,00781618667,00781,6186,67,2022,1,false,CIPROFLOXA,2040.000,267.000000000,43971.94,43747.39,224.55
FFSU,AK,00781627043,00781,6270,43,2022,1,false,OXCARBAZEP,45070.000,96.000000000,16518.62,15992.61,526.01
FFSU,AK,00781707787,00781,7077,87,2022,1,false,METRONIDAZ,4690.000,65.000000000,3779.35,3779.35,0.00
FFSU,AK,00781708035,00781,7080,35,2022,1,true,METRONIDAZ,,,,,
FFSU,AK,00781710454,00781,7104,54,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781711735,00781,7117,35,2022,1,true,CALCIPOTRI,,,,,
FFSU,AK,00781712254,00781,7122,54,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781712983,00781,7129,83,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781713354,00781,7133,54,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781713454,00781,7134,54,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781713593,00781,7135,93,2022,1,false,MOXIFLOXAC,93.000,31.000000000,805.84,796.69,9.15
FFSU,AK,00781713654,00781,7136,54,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781713883,00781,7138,83,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781714483,00781,7144,83,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781716119,00781,7161,19,2022,1,true,CLINDAMYCI,,,,,
FFSU,AK,00781716595,00781,7165,95,2022,1,true,CALCIPOTRI,,,,,
FFSU,AK,00781716783,00781,7167,83,2022,1,true,"ESTRADIOL ",,,,,
FFSU,AK,00781717156,00781,7171,56,2022,1,true,TOBRAMYCIN,,,,,
FFSU,AK,00781717250,00781,7172,50,2022,1,true,"AZELAIC AC",,,,,
FFSU,AK,00781717612,00781,7176,12,2022,1,false,"NALOXONE H",47.000,235.000000000,27497.21,27433.77,63.44
FFSU,AK,00781728750,00781,7287,50,2022,1,true,CLINDAMYCI,,,,,
FFSU,AK,00781729146,00781,7291,46,2022,1,true,CLINDAMYCI,,,,,
FFSU,AK,00781729685,00781,7296,85,2022,1,false,"ALBUTEROL ",261.300,33.000000000,1556.74,1556.74,0.00
FFSU,AK,00781730931,00781,7309,31,2022,1,true,RIVASTIGMI,,,,,
FFSU,AK,00781751587,00781,7515,87,2022,1,true,BUDESONIDE,,,,,
FFSU,AK,00781751687,00781,7516,87,2022,1,true,BUDESONIDE,,,,,
FFSU,AK,00781801601,00781,8016,01,2022,1,false,CARBAMAZEP,2025.000,17.000000000,1421.66,1421.66,0.00
FFSU,AK,00781803731,00781,8037,31,2022,1,false,ARMODAFINI,397.000,14.000000000,498.09,498.09,0.00
FFSU,AK,00781804531,00781,8045,31,2022,1,true,ARMODAFINI,,,,,
FFSU,AK,00781804701,00781,8047,01,2022,1,false,PERPHENAZI,478.000,11.000000000,362.90,362.90,0.00
FFSU,AK,00781804801,00781,8048,01,2022,1,true,PERPHENAZI,,,,,
FFSU,AK,00781805331,00781,8053,31,2022,1,true,ARMODAFINI,,,,,
FFSU,AK,00781808926,00781,8089,26,2022,1,false,AZITHROMYC,1454.000,242.000000000,3740.89,3733.41,7.48
FFSU,AK,00781808931,00781,8089,31,2022,1,false,AZITHROMYC,130.000,20.000000000,305.46,305.46,0.00
FFSU,AK,00781809003,00781,8090,03,2022,1,false,AZITHROMYC,127.000,18.000000000,333.66,333.66,0.00
FFSU,AK,00832003800,00832,0038,00,2022,1,false,OXYBUTYNIN,1097.000,23.000000000,239.45,239.45,0.00
FFSU,AK,00832003810,00832,0038,10,2022,1,true,OXYBUTYNIN,,,,,
FFSU,AK,00832003850,00832,0038,50,2022,1,false,OXYBUTYNIN,2369.000,26.000000000,652.40,652.40,0.00
FFSU,AK,00832011100,00832,0111,00,2022,1,false,AMANTADINE,2734.000,70.000000000,2697.14,2697.14,0.00
FFSU,AK,00832022500,00832,0225,00,2022,1,true,"MORPHINE S",,,,,
FFSU,AK,00832027311,00832,0273,11,2022,1,false,"MORPHINE S",2678.000,58.000000000,1534.72,1534.72,0.00
FFSU,AK,00832027411,00832,0274,11,2022,1,true,"MORPHINE S",,,,,
FFSU,AK,00832030000,00832,0300,00,2022,1,false,CHLORPROMA,196.000,14.000000000,347.14,347.14,0.00
FFSU,AK,00832030100,00832,0301,00,2022,1,false,CHLORPROMA,2308.000,38.000000000,4034.32,4034.32,0.00
FFSU,AK,00832030200,00832,0302,00,2022,1,false,CHLORPROMA,1784.000,30.000000000,4044.67,4044.67,0.00
FFSU,AK,00832030300,00832,0303,00,2022,1,false,CHLORPROMA,1278.000,20.000000000,3829.00,3829.00,0.00
FFSU,AK,00832030400,00832,0304,00,2022,1,true,CHLORPROMA,,,,,
FFSU,AK,00832031011,00832,0310,11,2022,1,false,"VALPROIC A",4899.000,36.000000000,1562.25,1562.25,0.00
FFSU,AK,00832035711,00832,0357,11,2022,1,false,"DOXAZOSIN ",840.000,15.000000000,305.81,305.81,0.00
FFSU,AK,00832040211,00832,0402,11,2022,1,false,FLUOXETINE,991.000,26.000000000,620.06,620.06,0.00
FFSU,AK,00832040230,00832,0402,30,2022,1,true,FLUOXETINE,,,,,
FFSU,AK,00832040311,00832,0403,11,2022,1,false,FLUOXETINE,413.000,17.000000000,371.89,371.89,0.00
FFSU,AK,00832040330,00832,0403,30,2022,1,true,FLUOXETINE,,,,,
FFSU,AK,00832046515,00832,0465,15,2022,1,true,"NYAMYC    ",,,,,
FFSU,AK,00832046530,00832,0465,30,2022,1,false,"NYAMYC    ",540.000,12.000000000,300.48,278.28,22.20
FFSU,AK,00832046560,00832,0465,60,2022,1,false,"NYAMYC    ",2100.000,29.000000000,953.29,953.29,0.00
FFSU,AK,00832054011,00832,0540,11,2022,1,true,BUMETANIDE,,,,,
FFSU,AK,00832054111,00832,0541,11,2022,1,true,BUMETANIDE,,,,,
FFSU,AK,00832054211,00832,0542,11,2022,1,true,BUMETANIDE,,,,,
FFSU,AK,00832058011,00832,0580,11,2022,1,false,"CLOBAZAM  ",795.000,18.000000000,491.66,491.66,0.00
FFSU,AK,00832058111,00832,0581,11,2022,1,true,"CLOBAZAM  ",,,,,
FFSU,AK,00832059011,00832,0590,11,2022,1,false,DIPHENOXYL,1319.000,21.000000000,564.29,564.29,0.00
FFSU,AK,00832059530,00832,0595,30,2022,1,true,EXEMESTANE,,,,,
FFSU,AK,00832101500,00832,1015,00,2022,1,false,AMANTADINE,530.000,11.000000000,369.70,369.70,0.00
FFSU,AK,00832105411,00832,1054,11,2022,1,true,"BACLOFEN  ",,,,,
FFSU,AK,00832105415,00832,1054,15,2022,1,false,"BACLOFEN  ",2450.000,29.000000000,536.14,536.14,0.00
FFSU,AK,00832105511,00832,1055,11,2022,1,true,"BACLOFEN  ",,,,,
FFSU,AK,00832107130,00832,1071,30,2022,1,true,TOPIRAMATE,,,,,
FFSU,AK,00832107230,00832,1072,30,2022,1,true,TOPIRAMATE,,,,,
FFSU,AK,00832107530,00832,1075,30,2022,1,true,TOPIRAMATE,,,,,
FFSU,AK,00832111260,00832,1112,60,2022,1,true,"MEMANTINE ",,,,,
FFSU,AK,00832111360,00832,1113,60,2022,1,true,"MEMANTINE ",,,,,
FFSU,AK,00832112035,00832,1120,35,2022,1,true,TESTOSTERO,,,,,
FFSU,AK,00832112142,00832,1121,42,2022,1,true,TESTOSTERO,,,,,
FFSU,AK,00832121600,00832,1216,00,2022,1,true,"JANTOVEN  ",,,,,
FFSU,AK,00832125011,00832,1250,11,2022,1,false,"RAMELTEON ",777.000,32.000000000,1326.98,1326.98,0.00
FFSU,AK,00832125030,00832,1250,30,2022,1,false,"RAMELTEON ",1380.000,43.000000000,1823.37,1823.37,0.00
FFSU,AK,00832135811,00832,1358,11,2022,1,true,"DOXAZOSIN ",,,,,
FFSU,AK,00832141003,00832,1410,03,2022,1,true,MOXIFLOXAC,,,,,
FFSU,AK,00832151011,00832,1510,11,2022,1,true,HALOPERIDO,,,,,
FFSU,AK,00832152011,00832,1520,11,2022,1,false,HALOPERIDO,915.000,17.000000000,527.24,494.86,32.38
FFSU,AK,00832153011,00832,1530,11,2022,1,false,HALOPERIDO,420.000,11.000000000,278.82,270.04,8.78
FFSU,AK,00832154011,00832,1540,11,2022,1,false,HALOPERIDO,1518.000,36.000000000,1203.60,1203.60,0.00
FFSU,AK,00832155011,00832,1550,11,2022,1,false,HALOPERIDO,698.000,14.000000000,573.53,573.53,0.00
FFSU,AK,00832167111,00832,1671,11,2022,1,true,FLUVOXAMIN,,,,,
FFSU,AK,00832167211,00832,1672,11,2022,1,true,FLUVOXAMIN,,,,,
FFSU,AK,00832169011,00832,1690,11,2022,1,true,ETHACRYNIC,,,,,
FFSU,AK,00832532211,00832,5322,11,2022,1,true,"POTASSIUM ",,,,,
FFSU,AK,00832532310,00832,5323,10,2022,1,true,"POTASSIUM ",,,,,
FFSU,AK,00832532311,00832,5323,11,2022,1,false,"POTASSIUM ",1459.000,53.000000000,1009.46,1009.46,0.00
FFSU,AK,00832532410,00832,5324,10,2022,1,false,"POTASSIUM ",715.000,14.000000000,388.21,388.21,0.00
FFSU,AK,00832532411,00832,5324,11,2022,1,false,"POTASSIUM ",650.000,16.000000000,355.91,351.01,4.90
FFSU,AK,00832532510,00832,5325,10,2022,1,false,"POTASSIUM ",1870.000,33.000000000,691.98,691.98,0.00
